attribute_concept,masked_display_value,value_hash,global_frequency,frequency_by_source,source_count,rule2_status,reason,profiling_transformation,affected_records,potential_pair_incidences
first_name,C***,9e85805f48ad6d808daa3c9e93d703293c10ffb1a8dbd1a06dae02e108d5363e,218,"{""app_users"": 115, ""store_customers"": 103}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
first_name,Z***,a632ed2dfe4649e1aee5dc73f43d68fee82be7322dcb9061abe0c33db3df553c,218,"{""app_users"": 130, ""store_customers"": 88}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
first_name,G***,a6bf58930869394eaaf3a020d1025c810a8d3c0c9a9f8358624b375e16f9c1a3,218,"{""app_users"": 127, ""store_customers"": 91}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
first_name,G***,aba46b77a84708b3f4e14ce2f832fc4845d824864fa9a52ff608185d3c618db7,218,"{""app_users"": 121, ""store_customers"": 97}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
first_name,X***,ec77ccabfef0cf64385410b9a69c0ff1734f33b508dd64e47ca3cbc4339dae0b,218,"{""app_users"": 121, ""store_customers"": 97}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
first_name,X***,f3237123e1d5c761ead2b039b4a0be11345423bd4565f1268a81edb249ea1221,218,"{""app_users"": 130, ""store_customers"": 88}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
first_name,T***,f84d3cf81b6f38602b7957bdca6765f86bd33b7cbb48a69bcf63d815af21e279,218,"{""app_users"": 138, ""store_customers"": 80}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,R***,134be61f2f8f1500aa617c900a62af7f41ba9d605619b85a5ff93dfb0f37089d,218,"{""app_users"": 120, ""store_customers"": 98}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,X***,334dd4a04c243ca7df77d022cf0f21270213b4acc5707da654331ccc9c856bd1,218,"{""app_users"": 138, ""store_customers"": 80}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,P***,4db7ca058f126bb2cb45d5137bbb89c07bf90f40fc63bf96792ae1a8f8eb03a2,218,"{""app_users"": 122, ""store_customers"": 96}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,N***,64c7704a7b99bd57a8a3840c834347967f13ac16cb3a3b7e5adf0a10a318c94d,218,"{""app_users"": 121, ""store_customers"": 97}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,N***,76fb8f2eafd1783e87bdb0bd7c844af44751c0921b1c2807cc94a147d1eb05f4,218,"{""app_users"": 133, ""store_customers"": 85}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,G***,82d4def47fdb5fa9621c5fff8f33d67efdb46b6c261ee639b56605715c02468d,218,"{""app_users"": 128, ""store_customers"": 90}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,Z***,8459780ea0e5eb70d03b38a5910eb808da1285bacf0c936e349a30b8d53ee64d,218,"{""app_users"": 127, ""store_customers"": 91}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,S***,8d7198d1d613ee476302ba2777f9588aa6676ed5b6763b2c3495f4707d9b4a9c,218,"{""app_users"": 135, ""store_customers"": 83}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,P***,c36cb3dfb97b464048251b3e1b416f8c4ec14b8ea0f410bd8c30b5ed2f04df82,218,"{""app_users"": 134, ""store_customers"": 84}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,B***,d0762b31d0407130194b20a825d36c47c8a2b4e2790e7758c3b0e555e3c4cd96,218,"{""app_users"": 128, ""store_customers"": 90}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,P***,e09037a44c2909cd643faf7f3d9438e54ee5b05357e0ec4b33e65dbf0902a8e9,218,"{""app_users"": 128, ""store_customers"": 90}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
last_name,L***,f0a0923faf7b5443c3af8c999a4a27cb44c90394a5793207b14c4407bb18497b,218,"{""app_users"": 121, ""store_customers"": 97}",2,worthless,Observed on 218 physical records; strict Rule 2 threshold is greater than 40.,trim only,218,23653
first_name,P***,04c931da8b824ef2ffc9f3b41a60b28e8b107a5de25215eb812ef0aed8bef631,217,"{""app_users"": 142, ""store_customers"": 75}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,Q***,36ec7a61a80ffc0fef065f75894fbc79978624b4c4376eb3ad6c99b3cfa06c70,217,"{""app_users"": 136, ""store_customers"": 81}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,M***,3e938626a4d4a4c2289bc94e859c9e3cbafce90e430ca2406d9e3593cd360dd9,217,"{""app_users"": 120, ""store_customers"": 97}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,Y***,4a5b3a18b1fbabdf4bfda9f15f70d3866fea206cca6112a4fdc6f0596deb6c38,217,"{""app_users"": 120, ""store_customers"": 97}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,P***,5852f1f132640cdd79505137eb7110502ed92e482386be2d41f2185aac60fd33,217,"{""app_users"": 120, ""store_customers"": 97}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,W***,5f02a8c940692e302644df5ee19a53e078aaa492bd594d054a8932ca2c278172,217,"{""app_users"": 115, ""store_customers"": 102}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,B***,7e415ceb52f8a148e7778e130883d0ffafbf4dafd9c6caa075ca64fb59fc3faa,217,"{""app_users"": 126, ""store_customers"": 91}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,P***,91a3bbbf15d9099dc5fb32a1eece6b5f9ea95d0b7c0c6b466dcceb9161e3b005,217,"{""app_users"": 120, ""store_customers"": 97}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,Y***,a02a40ec5f757244cde4ea27cf9ad20f29097a73a89697a606441b7d082ca9e7,217,"{""app_users"": 134, ""store_customers"": 83}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,V***,b96fccbc869f8a18686ddee6d59eeceb9330f5cb421a341e1a8f255915a7b8bf,217,"{""app_users"": 121, ""store_customers"": 96}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,C***,bdb23a18c95281549b78964c1ae5b81f1908a99db177f40ddc8ebf0cd3e00af0,217,"{""app_users"": 136, ""store_customers"": 81}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,R***,be7b83fd655774d232c2e707472dc0cb2b72747c25e668990427e9e05039a73c,217,"{""app_users"": 131, ""store_customers"": 86}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,M***,e41c623bd5f2f9fd98969933875591b1f05401d4e60f877f98feee8211767435,217,"{""app_users"": 126, ""store_customers"": 91}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,J***,126b1e8d7e32b0b76c6ad49b572578e76deb4878e4409901f480422724d52210,217,"{""app_users"": 127, ""store_customers"": 90}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,V***,148becb1420ac1e6cb8f0b833da75851ba04e08f5b91fa5395968e85d3831958,217,"{""app_users"": 122, ""store_customers"": 95}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,T***,2761b1fb187078610fee0041050f4d9504df6c538010f5014e9153ec8f0be18a,217,"{""app_users"": 129, ""store_customers"": 88}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,S***,29774ec6d0e2c79ff9007c29617bcfa2d926bca86fcd7a08b683c654c897baad,217,"{""app_users"": 130, ""store_customers"": 87}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,G***,2f816a4a0648acb1f1bd71abfb4ee4255cb9cfa9b28dbfe321df60245d7c511e,217,"{""app_users"": 132, ""store_customers"": 85}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,L***,3e83befbf4952ab3497734020de88bb96c0da702e0ce5ecc44de4f69294d8c53,217,"{""app_users"": 127, ""store_customers"": 90}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,S***,4d1bdc6523155a9fde88705b2a4c05ef54e68a40a317c56ee7cdcc8f444f3fe6,217,"{""app_users"": 133, ""store_customers"": 84}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,S***,5a1968c66b82f984c7bc1918ab677c5394501e7c378b60d47ef456447975c7b0,217,"{""app_users"": 123, ""store_customers"": 94}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,T***,5d30843179e74668254f1e699215cbb7c7bc725a150f173cfa865a5c1a228f42,217,"{""app_users"": 141, ""store_customers"": 76}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,S***,61b6df2a05b7d60b3f599bcd6b6a49c26bb4bde962944bb613e9e0cb5dee1bf6,217,"{""app_users"": 120, ""store_customers"": 97}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,T***,63e1e121d3995739f117792a788b8e7c5dd778aa283b7814b92605754f5e1e30,217,"{""app_users"": 129, ""store_customers"": 88}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,C***,7ad6203a4f670f860aecf22f5fff965120c5f76a3ebde72bc0e6b320449abd97,217,"{""app_users"": 119, ""store_customers"": 98}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,N***,877b1c401cbd8485e0bc6eef033e6b02074b2c6bef0734f8e03c3691d5a7e25e,217,"{""app_users"": 132, ""store_customers"": 85}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,Q***,8eebe183da3e3b1768f3a7c9ba0487a97267f90893799f41035c5c3b3eb59488,217,"{""app_users"": 126, ""store_customers"": 91}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,S***,bc650561736cbd58c1ff514f45e2c11e68f7f4856034ff98676db9ea3c38cbbc,217,"{""app_users"": 124, ""store_customers"": 93}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,S***,c21c0fb67f941e3ba18b1b8eb0f547adb332d557a8fbf04debd8c6f2f0224069,217,"{""app_users"": 130, ""store_customers"": 87}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,S***,d2c66d9ed05a7caa5e681ac54cbfdd4527799b30e6e2159950aeda2f585def41,217,"{""app_users"": 120, ""store_customers"": 97}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,P***,ddaae9e68da02e6bb84a26f247217ff52e78bd0a13be62c331bac9543882d43c,217,"{""app_users"": 137, ""store_customers"": 80}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,V***,df965cf6cc778755737475aa9fc5ce1b2ece085d65914cc7e6329a41ac0ca58e,217,"{""app_users"": 120, ""store_customers"": 97}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,S***,e1c0f3caee939daa88af37df4d76069e3fd6b1ea7dce0d6eedfe0f272f4a1c07,217,"{""app_users"": 125, ""store_customers"": 92}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,P***,eb39982961585399ca1b71a16244e20eaf4335c674634b28e8c9bd9a0e57cda3,217,"{""app_users"": 119, ""store_customers"": 98}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
last_name,N***,ebfe51cfd042f5c607b632c00552717dedcef60966b9c1342cb8acb525148c3c,217,"{""app_users"": 133, ""store_customers"": 84}",2,worthless,Observed on 217 physical records; strict Rule 2 threshold is greater than 40.,trim only,217,23436
first_name,D***,16a8de8073f61c66c83ef902690aae9926e621a681beac502163361068c0c225,216,"{""app_users"": 125, ""store_customers"": 91}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,N***,33bc444b6e01e2c994b21bbfd274fbf0d40b8950d6e739a5f54f4161c6b680de,216,"{""app_users"": 107, ""store_customers"": 109}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,Y***,3919cf883c13646687890361218d70ef533d48e5c5519a895ea9e4b05e49fc1c,216,"{""app_users"": 125, ""store_customers"": 91}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,R***,3b8710dcc1a232f5e5c54b1e56faf5ccfa31ab78eb68d04474fdfcd2d9c9284c,216,"{""app_users"": 119, ""store_customers"": 97}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,M***,52d63d9ffbcb5644a33506254f88f60e716b3bf8429c41aab127c0176613fb54,216,"{""app_users"": 135, ""store_customers"": 81}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,V***,61bee3c27a2f0cd872ab2399b42a86d352f6249382d535537d913147459a7c33,216,"{""app_users"": 131, ""store_customers"": 85}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,S***,6daf987b375d852039642ab18be68bbebfd39462e42ca2180ebe2f22e693033b,216,"{""app_users"": 118, ""store_customers"": 98}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,D***,776a4e38d880002b4b9924acf60cb7431479991629cf2bcbd54cfca5f80c845e,216,"{""app_users"": 124, ""store_customers"": 92}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,S***,842545d328cf1414d787a9339cd9297ac42629ff5be2685b6021a033559f9d1d,216,"{""app_users"": 138, ""store_customers"": 78}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,Z***,c491726bfaa9273d0f0b6fe579e23a7ee55eab46fef637da45413cad0931c53d,216,"{""app_users"": 109, ""store_customers"": 107}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,T***,dc071735abee7ffb1f27463781f4d4c41d53d572b22e30fa060084cf36cec95a,216,"{""app_users"": 137, ""store_customers"": 79}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
first_name,N***,e8e6a8b594e4e758965e297bc683f500d5da6e0d1d04fec09267f1b4267a5c46,216,"{""app_users"": 120, ""store_customers"": 96}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
last_name,P***,01e15e8c02adb3ac33323ac7d64c155a6b113571cc38b9543466aecbc493ff1a,216,"{""app_users"": 123, ""store_customers"": 93}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
last_name,L***,02a8accefa31425ee0a79e69a57d0bd069e9d0cfca6e4af06b6d692a672c0ecf,216,"{""app_users"": 135, ""store_customers"": 81}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
last_name,V***,0574b48d7cfaf71ac732c8be0f4f9ab1c9c13cc4690139d8a1ff543b67fc3488,216,"{""app_users"": 128, ""store_customers"": 88}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
last_name,J***,128f6101a5747736016c1977c4c9143a72fa3bbfeaa41dad85b976babe5caec6,216,"{""app_users"": 123, ""store_customers"": 93}",2,worthless,Observed on 216 physical records; strict Rule 2 threshold is greater than 40.,trim only,216,23220
